Year;Month;Day;Streamflow;;Gaps;Zeroes;
2016;02;24;240.318;;;;
2016;02;25;216.094;;;;
2016;02;26;172.353;;;;
2016;02;27;143.277;;;;
2016;02;28;124.339;;;;
2016;02;29;108.946;;;;
2016;03;01;98.817;;;;
2016;03;02;91.449;;;;
2016;03;03;80.250;;;;
2016;03;04;73.988;;;;
2016;03;05;64.276;;;;
2016;03;06;59.525;;;;
2016;03;07;63.791;;;;
2016;03;08;72.641;;;;
2016;03;09;69.933;;;;
2016;03;10;84.081;;;;
2016;03;11;91.033;;;;
2016;03;12;104.471;;;;
2016;03;13;122.258;;;;
2016;03;14;123.404;;;;
2016;03;15;163.355;;;;
2016;03;16;170.308;;;;
2016;03;17;226.275;;;;
2016;03;18;267.037;;;;
2016;03;19;315.685;;;;
2016;03;20;250.081;;;;
2016;03;21;207.120;;;;
2016;03;22;172.960;;;;
2016;03;23;142.001;;;;
2016;03;24;114.277;;;;
2016;03;25;98.069;;;;
2016;03;26;91.213;;;;
2016;03;27;109.022;;;;
2016;03;28;131.990;;;;
2016;03;29;107.978;;;;
2016;03;30;87.726;;;;
2016;03;31;70.861;;;;
2016;04;01;60.058;;;;
2016;04;02;53.060;;;;
2016;04;03;47.468;;;;
2016;04;04;44.327;;;;
2016;04;05;263.468;;;;
2016;04;06;607.630;;;;
2016;04;07;593.832;;;;
2016;04;08;398.081;;;;
2016;04;09;298.737;;;;
2016;04;10;225.324;;;;
2016;04;11;186.099;;;;
2016;04;12;151.769;;;;
2016;04;13;129.326;;;;
2016;04;14;113.533;;;;
2016;04;15;99.564;;;;
2016;04;16;88.191;;;;
2016;04;17;78.837;;;;
2016;04;18;70.108;;;;
2016;04;19;63.435;;;;
2016;04;20;59.190;;;;
2016;04;21;61.160;;;;
2016;04;22;73.430;;;;
2016;04;23;140.039;;;;
2016;04;24;113.701;;;;
2016;04;25;101.647;;;;
2016;04;26;83.502;;;;
2016;04;27;70.979;;;;
2016;04;28;66.297;;;;
2016;04;29;58.844;;;;
2016;04;30;52.504;;;;
2016;05;01;48.296;;;;
2016;05;02;45.419;;;;
2016;05;03;43.323;;;;
2016;05;04;43.204;;;;
2016;05;05;41.331;;;;
2016;05;06;38.093;;;;
2016;05;07;37.418;;;;
2016;05;08;38.880;;;;
2016;05;09;48.316;;;;
2016;05;10;145.200;;;;
2016;05;11;228.953;;;;
2016;05;12;272.137;;;;
2016;05;13;257.647;;;;
2016;05;14;201.475;;;;
2016;05;15;168.137;;;;
2016;05;16;139.596;;;;
2016;05;17;119.978;;;;
2016;05;18;104.829;;;;
2016;05;19;89.715;;;;
2016;05;20;78.827;;;;
2016;05;21;70.080;;;;
2016;05;22;63.129;;;;
2016;05;23;55.972;;;;
2016;05;24;50.090;;;;
2016;05;25;45.704;;;;
2016;05;26;43.561;;;;
2016;05;27;42.824;;;;
2016;05;28;43.652;;;;
2016;05;29;38.559;;;;
2016;05;30;35.743;;;;
2016;05;31;33.547;;;;
2016;06;01;31.795;;;;
2016;06;02;30.989;;;;
2016;06;03;30.445;;;;
2016;06;04;28.241;;;;
2016;06;05;26.617;;;;
2016;06;06;25.281;;;;
2016;06;07;24.090;;;;
2016;06;08;23.015;;;;
2016;06;09;22.144;;;;
2016;06;10;21.336;;;;
2016;06;11;20.488;;;;
2016;06;12;19.624;;;;
2016;06;13;19.612;;;;
2016;06;14;18.946;;;;
2016;06;15;19.823;;;;
2016;06;16;22.664;;;;
2016;06;17;22.384;;;;
2016;06;18;22.762;;;;
2016;06;19;23.028;;;;
2016;06;20;22.007;;;;
2016;06;21;21.143;;;;
2016;06;22;21.068;;;;
2016;06;23;20.737;;;;
2016;06;24;19.579;;;;
2016;06;25;18.681;;;;
2016;06;26;17.915;;;;
2016;06;27;17.262;;;;
2016;06;28;16.717;;;;
2016;06;29;16.166;;;;
2016;06;30;15.462;;;;
2016;07;01;14.728;;;;
2016;07;02;14.755;;;;
2016;07;03;14.868;;;;
2016;07;04;15.687;;;;
2016;07;05;15.300;;;;
2016;07;06;14.922;;;;
2016;07;07;14.589;;;;
2016;07;08;14.300;;;;
2016;07;09;14.018;;;;
2016;07;10;13.833;;;;
2016;07;11;13.658;;;;
2016;07;12;13.517;;;;
2016;07;13;13.471;;;;
2016;07;14;13.244;;;;
2016;07;15;12.955;;;;
2016;07;16;12.732;;;;
2016;07;17;12.632;;;;
2016;07;18;12.390;;;;
2016;07;19;12.091;;;;
2016;07;20;11.917;;;;
2016;07;21;11.869;;;;
2016;07;22;11.704;;;;
2016;07;23;11.575;;;;
2016;07;24;11.419;;;;
2016;07;25;12.182;;;;
2016;07;26;342.496;;;;
2016;07;27;361.217;;;;
2016;07;28;260.804;;;;
2016;07;29;227.332;;;;
2016;07;30;326.534;;;;
2016;07;31;336.493;;;;
2016;08;01;282.848;;;;
2016;08;02;253.303;;;;
2016;08;03;244.577;;;;
2016;08;04;237.241;;;;
2016;08;05;242.496;;;;
2016;08;06;212.365;;;;
2016;08;07;185.857;;;;
2016;08;08;172.444;;;;
2016;08;09;170.738;;;;
2016;08;10;172.908;;;;
2016;08;11;163.167;;;;
2016;08;12;154.608;;;;
2016;08;13;148.075;;;;
2016;08;14;143.705;;;;
2016;08;15;137.097;;;;
2016;08;16;136.122;;;;
2016;08;17;130.342;;;;
2016;08;18;122.808;;;;
2016;08;19;141.428;;;;
2016;08;20;185.060;;;;
2016;08;21;307.856;;;;
2016;08;22;299.360;;;;
2016;08;23;265.358;;;;
2016;08;24;226.239;;;;
2016;08;25;184.135;;;;
2016;08;26;159.254;;;;
2016;08;27;142.483;;;;
2016;08;28;124.685;;;;
2016;08;29;108.073;;;;
2016;08;30;94.937;;;;
2016;08;31;84.522;;;;
2016;09;01;75.060;;;;
2016;09;02;69.784;;;;
2016;09;03;64.910;;;;
2016;09;04;60.969;;;;
2016;09;05;56.898;;;;
2016;09;06;52.944;;;;
2016;09;07;49.331;;;;
2016;09;08;45.689;;;;
2016;09;09;42.608;;;;
2016;09;10;40.643;;;;
2016;09;11;38.805;;;;
2016;09;12;38.094;;;;
2016;09;13;35.746;;;;
2016;09;14;36.352;;;;
2016;09;15;35.567;;;;
2016;09;16;33.511;;;;
2016;09;17;33.835;;;;
2016;09;18;33.939;;;;
2016;09;19;32.787;;;;
2016;09;20;30.761;;;;
2016;09;21;30.304;;;;
2016;09;22;28.511;;;;
2016;09;23;25.733;;;;
2016;09;24;26.867;;;;
2016;09;25;27.867;;;;
2016;09;26;26.701;;;;
2016;09;27;24.451;;;;
2016;09;28;26.142;;;;
2016;09;29;35.652;;;;
2016;09;30;44.160;;;;
2016;10;01;35.185;;;;
2016;10;02;31.524;;;;
2016;10;03;27.274;;;;
2016;10;04;24.358;;;;
2016;10;05;21.937;;;;
2016;10;06;19.719;;;;
2016;10;07;18.336;;;;
2016;10;08;17.119;;;;
2016;10;09;16.535;;;;
2016;10;10;16.117;;;;
2016;10;11;15.878;;;;
2016;10;12;16.876;;;;
2016;10;13;18.040;;;;
2016;10;14;18.008;;;;
2016;10;15;17.071;;;;
2016;10;16;15.114;;;;
2016;10;17;13.760;;;;
2016;10;18;12.627;;;;
2016;10;19;12.360;;;;
2016;10;20;12.701;;;;
2016;10;21;19.061;;;;
2016;10;22;39.230;;;;
2016;10;23;48.357;;;;
2016;10;24;42.534;;;;
2016;10;25;34.756;;;;
2016;10;26;29.573;;;;
2016;10;27;30.378;;;;
2016;10;28;25.608;;;;
2016;10;29;23.382;;;;
2016;10;30;22.964;;;;
2016;10;31;23.771;;;;
2016;11;01;20.074;;;;
2016;11;02;16.897;;;;
2016;11;03;14.691;;;;
2016;11;04;12.935;;;;
2016;11;05;12.523;;;;
2016;11;06;21.943;;;;
2016;11;07;36.195;;;;
2016;11;08;117.699;;;;
2016;11;09;108.867;;;;
2016;11;10;107.673;;;;
2016;11;11;102.914;;;;
2016;11;12;333.263;;;;
2016;11;13;294.704;;;;
2016;11;14;351.575;;;;
2016;11;15;276.027;;;;
2016;11;16;219.495;;;;
2016;11;17;201.243;;;;
2016;11;18;150.378;;;;
2016;11;19;113.847;;;;
2016;11;20;91.516;;;;
2016;11;21;75.475;;;;
2016;11;22;64.276;;;;
2016;11;23;65.544;;;;
2016;11;24;57.186;;;;
2016;11;25;117.914;;;;
2016;11;26;132.958;;;;
2016;11;27;93.364;;;;
2016;11;28;82.199;;;;
2016;11;29;118.337;;;;
2016;11;30;97.229;;;;
2016;12;01;79.364;;;;
2016;12;02;61.873;;;;
2016;12;03;51.001;;;;
2016;12;04;44.697;;;;
2016;12;05;39.887;;;;
2016;12;06;34.060;;;;
2016;12;07;48.270;;;;
2016;12;08;45.646;;;;
2016;12;09;29.026;;;;
2016;12;10;31.371;;;;
2016;12;11;47.186;;;;
2016;12;12;31.699;;;;
2016;12;13;27.670;;;;
2016;12;14;23.458;;;;
2016;12;15;39.918;;;;
2016;12;16;46.475;;;;
2016;12;17;43.657;;;;
2016;12;18;34.828;;;;
2016;12;19;26.544;;;;
2016;12;20;22.223;;;;
2016;12;21;22.027;;;;
2016;12;22;20.664;;;;
2016;12;23;18.040;;;;
2016;12;24;16.310;;;;
2016;12;25;19.086;;;;
2016;12;26;23.687;;;;
2016;12;27;26.438;;;;
2016;12;28;25.231;;;;
2016;12;29;21.370;;;;
2016;12;30;20.169;;;;
2016;12;31;18.440;;;;
2017;01;01;18.338;;;;
2017;01;02;35.561;;;;
2017;01;03;41.117;;;;
2017;01;04;38.559;;;;
2017;01;05;34.337;;;;
2017;01;06;32.799;;;;
2017;01;07;123.982;;;;
2017;01;08;136.923;;;;
2017;01;09;190.887;;;;
2017;01;10;271.143;;;;
2017;01;11;292.206;;;;
2017;01;12;250.711;;;;
2017;01;13;253.403;;;;
2017;01;14;273.059;;;;
2017;01;15;222.965;;;;
2017;01;16;281.147;;;;
2017;01;17;402.387;;;;
2017;01;18;368.106;;;;
2017;01;19;324.127;;;;
2017;01;20;255.751;;;;
2017;01;21;206.548;;;;
2017;01;22;155.750;;;;
2017;01;23;125.513;;;;
2017;01;24;148.903;;;;
2017;01;25;264.854;;;;
2017;01;26;320.931;;;;
2017;01;27;250.678;;;;
2017;01;28;175.488;;;;
2017;01;29;146.209;;;;
2017;01;30;140.969;;;;
2017;01;31;114.459;;;;
2017;02;01;92.239;;;;
2017;02;02;75.247;;;;
2017;02;03;64.457;;;;
2017;02;04;81.166;;;;
2017;02;05;208.356;;;;
2017;02;06;294.292;;;;
2017;02;07;272.591;;;;
2017;02;08;459.266;;;;
2017;02;09;538.393;;;;
2017;02;10;476.567;;;;
2017;02;11;451.037;;;;
2017;02;12;530.149;;;;
2017;02;13;804.224;;;;
2017;02;14;687.081;;;;
2017;02;15;549.586;;;;
2017;02;16;470.848;;;;
2017;02;17;354.584;;;;
2017;02;18;373.960;;;;
2017;02;19;467.518;;;;
2017;02;20;784.968;;;;
2017;02;21;1362.599;;;;
2017;02;22;1568.513;;;;
2017;02;23;1588.195;;;;
2017;02;24;1626.901;;;;
2017;02;25;1437.669;;;;
2017;02;26;1016.612;;;;
2017;02;27;745.757;;;;
2017;02;28;584.052;;;;
2017;03;01;463.205;;;;
2017;03;02;391.912;;;;
2017;03;03;320.468;;;;
2017;03;04;300.696;;;;
2017;03;05;294.102;;;;
2017;03;06;266.412;;;;
2017;03;07;212.028;;;;
2017;03;08;177.330;;;;
2017;03;09;150.057;;;;
2017;03;10;142.433;;;;
2017;03;11;134.545;;;;
2017;03;12;118.857;;;;
2017;03;13;119.454;;;;
2017;03;14;118.399;;;;
2017;03;15;112.758;;;;
2017;03;16;95.944;;;;
2017;03;17;81.748;;;;
2017;03;18;74.934;;;;
2017;03;19;68.879;;;;
2017;03;20;63.441;;;;
2017;03;21;58.938;;;;
2017;03;22;54.169;;;;
2017;03;23;49.880;;;;
2017;03;24;47.560;;;;
2017;03;25;45.210;;;;
2017;03;26;43.439;;;;
2017;03;27;44.167;;;;
2017;03;28;45.535;;;;
2017;03;29;43.421;;;;
2017;03;30;41.091;;;;
2017;03;31;39.532;;;;
2017;04;01;37.185;;;;
2017;04;02;34.576;;;;
2017;04;03;32.863;;;;
2017;04;04;30.832;;;;
2017;04;05;28.439;;;;
2017;04;06;26.656;;;;
2017;04;07;26.912;;;;
2017;04;08;44.476;;;;
2017;04;09;48.224;;;;
2017;04;10;44.768;;;;
2017;04;11;42.326;;;;
2017;04;12;41.945;;;;
2017;04;13;74.343;;;;
2017;04;14;97.250;;;;
2017;04;15;97.010;;;;
2017;04;16;96.026;;;;
2017;04;17;77.703;;;;
2017;04;18;60.543;;;;
2017;04;19;52.403;;;;
2017;04;20;47.524;;;;
2017;04;21;43.148;;;;
2017;04;22;39.449;;;;
2017;04;23;35.767;;;;
2017;04;24;33.633;;;;
2017;04;25;31.267;;;;
2017;04;26;28.734;;;;
2017;04;27;26.914;;;;
2017;04;28;25.654;;;;
2017;04;29;24.704;;;;
2017;04;30;23.654;;;;
2017;05;01;22.976;;;;
2017;05;02;22.198;;;;
2017;05;03;21.439;;;;
2017;05;04;21.016;;;;
2017;05;05;20.603;;;;
2017;05;06;21.689;;;;
2017;05;07;21.179;;;;
2017;05;08;20.353;;;;
2017;05;09;20.039;;;;
2017;05;10;19.502;;;;
2017;05;11;19.819;;;;
2017;05;12;21.267;;;;
2017;05;13;31.654;;;;
2017;05;14;35.002;;;;
2017;05;15;27.439;;;;
2017;05;16;31.470;;;;
2017;05;17;32.496;;;;
2017;05;18;37.012;;;;
2017;05;19;42.795;;;;
2017;05;20;44.949;;;;
2017;05;21;48.468;;;;
2017;05;22;66.275;;;;
2017;05;23;67.168;;;;
2017;05;24;59.654;;;;
2017;05;25;53.766;;;;
2017;05;26;49.473;;;;
2017;05;27;45.575;;;;
2017;05;28;42.688;;;;
2017;05;29;40.147;;;;
2017;05;30;37.846;;;;
2017;05;31;35.720;;;;
2017;06;01;34.134;;;;
2017;06;02;32.344;;;;
2017;06;03;30.678;;;;
2017;06;04;29.198;;;;
2017;06;05;27.683;;;;
2017;06;06;26.078;;;;
2017;06;07;24.794;;;;
2017;06;08;23.578;;;;
2017;06;09;22.972;;;;
2017;06;10;21.725;;;;
2017;06;11;20.932;;;;
2017;06;12;20.090;;;;
2017;06;13;19.303;;;;
2017;06;14;18.668;;;;
2017;06;15;17.985;;;;
2017;06;16;17.459;;;;
2017;06;17;17.000;;;;
2017;06;18;16.586;;;;
2017;06;19;16.255;;;;
2017;06;20;15.777;;;;
2017;06;21;15.701;;;;
2017;06;22;15.962;;;;
2017;06;23;16.322;;;;
2017;06;24;15.784;;;;
2017;06;25;15.407;;;;
2017;06;26;15.236;;;;
2017;06;27;15.107;;;;
2017;06;28;15.307;;;;
2017;06;29;15.236;;;;
2017;06;30;16.050;;;;
2017;07;01;20.923;;;;
2017;07;02;19.821;;;;
2017;07;03;20.251;;;;
2017;07;04;19.629;;;;
2017;07;05;18.628;;;;
2017;07;06;17.643;;;;
2017;07;07;17.207;;;;
2017;07;08;17.630;;;;
2017;07;09;17.188;;;;
2017;07;10;16.811;;;;
2017;07;11;16.706;;;;
2017;07;12;16.364;;;;
2017;07;13;15.958;;;;
2017;07;14;15.596;;;;
2017;07;15;15.331;;;;
2017;07;16;14.866;;;;
2017;07;17;14.798;;;;
2017;07;18;14.608;;;;
2017;07;19;14.383;;;;
2017;07;20;14.053;;;;
2017;07;21;13.814;;;;
2017;07;22;13.546;;;;
2017;07;23;13.353;;;;
2017;07;24;13.163;;;;
2017;07;25;12.872;;;;
2017;07;26;12.547;;;;
2017;07;27;12.273;;;;
2017;07;28;12.088;;;;
2017;07;29;12.058;;;;
2017;07;30;11.987;;;;
2017;07;31;11.801;;;;
2017;08;01;11.633;;;;
2017;08;02;11.449;;;;
2017;08;03;11.237;;;;
2017;08;04;11.065;;;;
2017;08;05;10.923;;;;
2017;08;06;10.819;;;;
2017;08;07;10.733;;;;
2017;08;08;10.608;;;;
2017;08;09;10.378;;;;
2017;08;10;10.256;;;;
2017;08;11;9.948;;;;
2017;08;12;9.843;;;;
2017;08;13;9.536;;;;
2017;08;14;9.391;;;;
2017;08;15;8.541;;;;
2017;08;16;8.195;;;;
2017;08;17;8.054;;;;
2017;08;18;9.781;;;;
2017;08;19;9.180;;;;
2017;08;20;8.497;;;;
2017;08;21;8.499;;;;
2017;08;22;8.402;;;;
2017;08;23;8.449;;;;
2017;08;24;8.571;;;;
2017;08;25;8.804;;;;
2017;08;26;8.366;;;;
2017;08;27;8.244;;;;
2017;08;28;7.934;;;;
2017;08;29;8.146;;;;
2017;08;30;8.699;;;;
2017;08;31;8.576;;;;
2017;09;01;8.370;;;;
2017;09;02;8.197;;;;
2017;09;03;8.083;;;;
2017;09;04;7.885;;;;
2017;09;05;7.529;;;;
2017;09;06;7.279;;;;
2017;09;07;7.175;;;;
2017;09;08;6.948;;;;
2017;09;09;6.747;;;;
2017;09;10;6.709;;;;
2017;09;11;6.519;;;;
2017;09;12;6.247;;;;
2017;09;13;6.075;;;;
2017;09;14;5.698;;;;
2017;09;15;5.468;;;;
2017;09;16;5.292;;;;
2017;09;17;5.171;;;;
2017;09;18;4.971;;;;
2017;09;19;4.865;;;;
2017;09;20;4.734;;;;
2017;09;21;4.592;;;;
2017;09;22;4.494;;;;
2017;09;23;4.312;;;;
2017;09;24;4.435;;;;
2017;09;25;4.460;;;;
2017;09;26;4.351;;;;
2017;09;27;4.238;;;;
2017;09;28;4.272;;;;
2017;09;29;4.234;;;;
2017;09;30;4.193;;;;
2017;10;01;4.387;;;;
2017;10;02;4.283;;;;
2017;10;03;4.200;;;;
2017;10;04;4.708;;;;
2017;10;05;7.288;;;;
2017;10;06;102.663;;;;
2017;10;07;82.354;;;;
2017;10;08;74.362;;;;
2017;10;09;74.267;;;;
2017;10;10;61.318;;;;
2017;10;11;80.896;;;;
2017;10;12;173.543;;;;
2017;10;13;185.509;;;;
2017;10;14;207.758;;;;
2017;10;15;184.683;;;;
2017;10;16;150.791;;;;
2017;10;17;130.966;;;;
2017;10;18;109.728;;;;
2017;10;19;88.812;;;;
2017;10;20;71.882;;;;
2017;10;21;60.615;;;;
2017;10;22;52.862;;;;
2017;10;23;58.354;;;;
2017;10;24;48.316;;;;
2017;10;25;39.695;;;;
2017;10;26;34.001;;;;
2017;10;27;30.087;;;;
2017;10;28;27.179;;;;
2017;10;29;24.307;;;;
2017;10;30;21.450;;;;
2017;10;31;19.566;;;;
2017;11;01;18.247;;;;
2017;11;02;17.354;;;;
2017;11;03;16.919;;;;
2017;11;04;15.675;;;;
2017;11;05;15.851;;;;
2017;11;06;15.081;;;;
2017;11;07;13.489;;;;
2017;11;08;13.031;;;;
2017;11;09;13.366;;;;
2017;11;10;12.022;;;;
2017;11;11;10.779;;;;
2017;11;12;9.907;;;;
2017;11;13;9.295;;;;
2017;11;14;9.374;;;;
2017;11;15;9.578;;;;
2017;11;16;10.598;;;;
2017;11;17;24.341;;;;
2017;11;18;37.958;;;;
2017;11;19;31.648;;;;
2017;11;20;35.269;;;;
2017;11;21;79.743;;;;
2017;11;22;106.286;;;;
2017;11;23;96.864;;;;
2017;11;24;78.796;;;;
2017;11;25;65.591;;;;
2017;11;26;52.330;;;;
2017;11;27;43.498;;;;
2017;11;28;39.559;;;;
2017;11;29;35.800;;;;
2017;11;30;32.246;;;;
2017;12;01;29.366;;;;
2017;12;02;28.115;;;;
2017;12;03;27.255;;;;
2017;12;04;43.935;;;;
2017;12;05;36.655;;;;
2017;12;06;29.951;;;;
2017;12;07;28.233;;;;
2017;12;08;30.113;;;;
2017;12;09;25.766;;;;
2017;12;10;29.516;;;;
2017;12;11;32.432;;;;
2017;12;12;27.659;;;;
2017;12;13;25.225;;;;
2017;12;14;28.142;;;;
2017;12;15;28.280;;;;
2017;12;16;32.246;;;;
2017;12;17;29.650;;;;
2017;12;18;28.970;;;;
2017;12;19;65.890;;;;
2017;12;20;72.399;;;;
2017;12;21;49.761;;;;
2017;12;22;52.227;;;;
2017;12;23;74.166;;;;
2017;12;24;123.712;;;;
2017;12;25;112.149;;;;
2017;12;26;87.777;;;;
2017;12;27;67.235;;;;
2017;12;28;52.595;;;;
2017;12;29;45.067;;;;
2017;12;30;42.693;;;;
2017;12;31;38.687;;;;
2018;01;01;40.251;;;;
2018;01;02;36.432;;;;
2018;01;03;29.058;;;;
2018;01;04;28.319;;;;
2018;01;05;24.773;;;;
2018;01;06;21.644;;;;
2018;01;07;19.773;;;;
2018;01;08;17.119;;;;
2018;01;09;15.442;;;;
2018;01;10;14.441;;;;
2018;01;11;13.218;;;;
2018;01;12;11.580;;;;
2018;01;13;10.918;;;;
2018;01;14;9.066;;;;
2018;01;15;8.144;;;;
2018;01;16;8.168;;;;
2018;01;17;9.499;;;;
2018;01;18;12.349;;;;
2018;01;19;19.342;;;;
2018;01;20;24.775;;;;
2018;01;21;33.692;;;;
2018;01;22;23.625;;;;
2018;01;23;21.083;;;;
2018;01;24;29.981;;;;
2018;01;25;44.518;;;;
2018;01;26;43.594;;;;
2018;01;27;44.230;;;;
2018;01;28;42.056;;;;
2018;01;29;78.263;;;;
2018;01;30;73.441;;;;
2018;01;31;80.920;;;;
2018;02;01;130.220;;;;
2018;02;02;339.491;;;;
2018;02;03;403.919;;;;
2018;02;04;311.931;;;;
2018;02;05;207.274;;;;
2018;02;06;156.618;;;;
2018;02;07;143.222;;;;
2018;02;08;112.564;;;;
2018;02;09;124.333;;;;
2018;02;10;127.731;;;;
2018;02;11;121.244;;;;
2018;02;12;265.796;;;;
2018;02;13;309.898;;;;
2018;02;14;353.913;;;;
2018;02;15;528.830;;;;
2018;02;16;613.658;;;;
2018;02;17;470.653;;;;
2018;02;18;366.093;;;;
2018;02;19;294.142;;;;
2018;02;20;303.969;;;;
2018;02;21;268.230;;;;
2018;02;22;221.966;;;;
2018;02;23;279.335;;;;
2018;02;24;282.331;;;;
2018;02;25;425.077;;;;
2018;02;26;359.161;;;;
2018;02;27;240.550;;;;
2018;02;28;185.668;;;;
2018;03;01;153.661;;;;
2018;03;02;133.908;;;;
2018;03;03;132.289;;;;
2018;03;04;143.154;;;;
2018;03;05;161.627;;;;
2018;03;06;151.048;;;;
2018;03;07;123.850;;;;
2018;03;08;229.392;;;;
2018;03;09;560.087;;;;
2018;03;10;614.662;;;;
2018;03;11;537.345;;;;
2018;03;12;492.715;;;;
2018;03;13;445.494;;;;
2018;03;14;365.303;;;;
2018;03;15;601.869;;;;
2018;03;16;812.658;;;;
2018;03;17;717.771;;;;
2018;03;18;655.037;;;;
2018;03;19;1247.467;;;;
2018;03;20;1115.694;;;;
2018;03;21;1188.639;;;;
2018;03;22;795.481;;;;
2018;03;23;621.251;;;;
2018;03;24;717.634;;;;
2018;03;25;1590.251;;;;
2018;03;26;1488.018;;;;
2018;03;27;1404.010;;;;
2018;03;28;1104.826;;;;
2018;03;29;801.139;;;;
2018;03;30;654.189;;;;
2018;03;31;749.262;;;;
2018;04;01;669.359;;;;
2018;04;02;530.572;;;;
2018;04;03;476.024;;;;
2018;04;04;401.603;;;;
2018;04;05;816.516;;;;
2018;04;06;713.621;;;;
2018;04;07;550.996;;;;
2018;04;08;506.284;;;;
2018;04;09;492.928;;;;
2018;04;10;1045.439;;;;
2018;04;11;949.734;;;;
2018;04;12;654.170;;;;
2018;04;13;1044.422;;;;
2018;04;14;981.015;;;;
2018;04;15;1144.826;;;;
2018;04;16;749.881;;;;
2018;04;17;623.432;;;;
2018;04;18;897.657;;;;
2018;04;19;602.537;;;;
2018;04;20;428.398;;;;
2018;04;21;344.471;;;;
2018;04;22;280.361;;;;
2018;04;23;236.258;;;;
2018;04;24;200.740;;;;
2018;04;25;176.938;;;;
2018;04;26;157.597;;;;
2018;04;27;139.443;;;;
2018;04;28;127.939;;;;
2018;04;29;116.199;;;;
2018;04;30;106.361;;;;
2018;05;01;97.666;;;;
2018;05;02;91.777;;;;
2018;05;03;86.660;;;;
2018;05;04;87.117;;;;
2018;05;05;84.682;;;;
2018;05;06;78.352;;;;
2018;05;07;73.106;;;;
2018;05;08;67.847;;;;
2018;05;09;64.774;;;;
2018;05;10;61.236;;;;
2018;05;11;58.571;;;;
2018;05;12;57.842;;;;
2018;05;13;61.788;;;;
2018;05;14;86.570;;;;
2018;05;15;76.375;;;;
2018;05;16;69.768;;;;
2018;05;17;61.568;;;;
2018;05;18;57.877;;;;
2018;05;19;58.987;;;;
2018;05;20;54.037;;;;
2018;05;21;52.280;;;;
2018;05;22;70.158;;;;
2018;05;23;64.995;;;;
2018;05;24;58.250;;;;
2018;05;25;53.849;;;;
2018;05;26;49.362;;;;
2018;05;27;46.140;;;;
2018;05;28;43.629;;;;
2018;05;29;41.528;;;;
2018;05;30;40.632;;;;
2018;05;31;44.888;;;;
2018;06;01;47.589;;;;
2018;06;02;54.197;;;;
2018;06;03;50.412;;;;
2018;06;04;48.310;;;;
2018;06;05;45.409;;;;
2018;06;06;42.446;;;;
2018;06;07;40.121;;;;
2018;06;08;38.390;;;;
2018;06;09;36.416;;;;
2018;06;10;34.955;;;;
2018;06;11;32.816;;;;
2018;06;12;31.300;;;;
2018;06;13;30.836;;;;
2018;06;14;29.649;;;;
2018;06;15;28.444;;;;
2018;06;16;27.863;;;;
2018;06;17;27.163;;;;
2018;06;18;26.171;;;;
2018;06;19;24.117;;;;
2018;06;20;22.378;;;;
2018;06;21;23.995;;;;
2018;06;22;27.682;;;;
2018;06;23;26.781;;;;
2018;06;24;26.164;;;;
2018;06;25;25.580;;;;
2018;06;26;24.996;;;;
2018;06;27;24.861;;;;
2018;06;28;24.950;;;;
2018;06;29;24.184;;;;
2018;06;30;23.956;;;;
2018;07;01;23.931;;;;
2018;07;02;23.073;;;;
2018;07;03;23.077;;;;
2018;07;04;22.619;;;;
2018;07;05;22.355;;;;
2018;07;06;21.931;;;;
2018;07;07;21.656;;;;
2018;07;08;21.341;;;;
2018;07;09;20.925;;;;
2018;07;10;20.796;;;;
2018;07;11;20.865;;;;
2018;07;12;20.754;;;;
2018;07;13;20.846;;;;
2018;07;14;21.020;;;;
2018;07;15;25.127;;;;
2018;07;16;29.951;;;;
2018;07;17;33.424;;;;
2018;07;18;31.734;;;;
2018;07;19;30.336;;;;
2018;07;20;27.681;;;;
2018;07;21;25.843;;;;
2018;07;22;24.859;;;;
2018;07;23;23.771;;;;
2018;07;24;22.824;;;;
2018;07;25;22.074;;;;
2018;07;26;21.449;;;;
2018;07;27;20.710;;;;
2018;07;28;20.097;;;;
2018;07;29;19.496;;;;
2018;07;30;19.083;;;;
2018;07;31;18.579;;;;
2018;08;01;18.047;;;;
2018;08;02;17.707;;;;
2018;08;03;17.474;;;;
2018;08;04;16.727;;;;
2018;08;05;16.301;;;;
2018;08;06;16.229;;;;
2018;08;07;15.730;;;;
2018;08;08;15.465;;;;
2018;08;09;15.430;;;;
2018;08;10;15.743;;;;
2018;08;11;77.854;;;;
2018;08;12;105.945;;;;
2018;08;13;102.247;;;;
2018;08;14;89.368;;;;
2018;08;15;78.559;;;;
2018;08;16;152.181;;;;
2018;08;17;168.535;;;;
2018;08;18;140.888;;;;
2018;08;19;115.777;;;;
2018;08;20;97.369;;;;
2018;08;21;84.611;;;;
2018;08;22;77.150;;;;
2018;08;23;76.282;;;;
2018;08;24;82.827;;;;
2018;08;25;94.809;;;;
2018;08;26;83.424;;;;
2018;08;27;71.765;;;;
2018;08;28;64.445;;;;
2018;08;29;57.875;;;;
2018;08;30;51.366;;;;
2018;08;31;46.556;;;;
2018;09;01;42.995;;;;
2018;09;02;39.517;;;;
2018;09;03;36.992;;;;
2018;09;04;34.520;;;;
2018;09;05;32.303;;;;
2018;09;06;31.424;;;;
2018;09;07;32.140;;;;
2018;09;08;34.944;;;;
2018;09;09;42.537;;;;
2018;09;10;51.112;;;;
